"Data","Nr.Chamado","Cod.Cliente","Nome Cliente","Cidade","Estado","Nr.Série","Item","Dt.Fabricação","Dt.Emissão NF","Tipo","Causa","Observação"
"3/19/2025","31018","45386","CARREFOUR COMERCIO E INDUSTRIA LTDA","GUARULHOS","SP","1470924085822","F01 ICFD CS 2,10","10/26/2024","11/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/20/2025","31022","52634","SUPERMERCADO DO SOL LTDA","TABULEIRO DO NORTE","CE","1411224010224","F01 ICFD TS 1,85","1/21/2025","3/13/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/20/2025","31022","52634","SUPERMERCADO DO SOL LTDA","TABULEIRO DO NORTE","CE","1471224031524","F01 ICFD CS 2,10","1/21/2025","3/13/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/20/2025","31024","77533","NOVO LAR SUPERMERCADO LTDA","GUARULHOS","SP","1490924029024","F01 ICFD CS 2,50","10/11/2024","11/11/2024","Garantia","Estrutura","SOLTANDO PERFIL VIDRO"
"3/20/2025","31025","28319","SUPERMERCADO 88 LTDA","LONDRINA","PR","1420823003523","F01 ICFD TV 1,85","9/5/2023","7/8/2022","Fora Garantia","Refrigeração","TROCA DE MICRO"
"3/20/2025","31025","28319","SUPERMERCADO 88 LTDA","LONDRINA","PR","1420522001123","F01 ICFD TV 1,85","5/28/2022","7/8/2022","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"3/20/2025","31025","28319","SUPERMERCADO 88 LTDA","LONDRINA","PR","1420522001023","F01 ICFD TV 1,85","5/28/2022","7/8/2022","Fora Garantia","Refrigeração","TROCA MICRO"
"3/21/2025","31031","79681","SENDAS DISTRIBUIDORA S/A","GUARUJA","SP","1490524007123","F01 ICFD CS 2,50","10/11/2024","11/22/2024","Garantia","Refrigeração","EM CURTO"
"3/21/2025","31031","79681","SENDAS DISTRIBUIDORA S/A","GUARUJA","SP","1490524009423","F01 ICFD CS 2,50","10/11/2024","11/22/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/21/2025","31031","79681","SENDAS DISTRIBUIDORA S/A","GUARUJA","SP","1410524003423","F01 ICFD TS 1,85","10/11/2024","11/22/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/21/2025","31031","79681","SENDAS DISTRIBUIDORA S/A","GUARUJA","SP","1490524006523","F01 ICFD CS 2,50","10/11/2024","11/22/2024","Garantia","Iluminação","PARCIALMENTE ACESSA"
"3/21/2025","31032","77323","MAGNIFIKA COMERCIO DE ALIMENTOS LTDA","SALVADOR","BA","1421123015825","F01 ICFD TV 1,85","1/24/2024","4/1/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"3/21/2025","31033","80475","MERCADO PRO DE HONORIO EIRELI","RIO DE JANEIRO","RJ","1471224035424","F01 ICFD CS 2,10","1/23/2025","3/14/2025","Garantia","Refrigeração","NÃO REFRIGERA  - MARCA -3"
"3/21/2025","31033","80475","MERCADO PRO DE HONORIO EIRELI","RIO DE JANEIRO","RJ","1471224035524","F01 ICFD CS 2,10","1/28/2025","3/14/2025","Garantia","Iluminação","LED QUEIMADO"
"3/21/2025","31033","80475","MERCADO PRO DE HONORIO EIRELI","RIO DE JANEIRO","RJ","1411224014824","F01 ICFD TS 1,85","1/27/2025","3/14/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/21/2025","31035","80440","COVABRA SUPERMERCADOS LTDA","INDAIATUBA","SP","1491124008524","F01 ICFD CS 2,50","1/27/2025","2/10/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/21/2025","31035","80440","COVABRA SUPERMERCADOS LTDA","INDAIATUBA","SP","1411124023524","F01 ICFD TS 1,85","1/27/2025","2/10/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/24/2025","31038","79135","SDB COMERCIO DE ALIMENTOS LTDA","SAO BERNARDO DO CAMPO","SP","1470624048325","F01 ICFD CS 2,10","10/11/2024","10/31/2024","Garantia","Estrutura","PERDEU O PUXADOR"
"3/24/2025","31041","73755","SENDAS DISTRIBUIDORA S/A","BRASILIA","DF","1490722010723","F01 ICFD CS 2,50","7/27/2022","7/28/2022","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"3/24/2025","31042","80678","SUPERMERCADOS DB LTDA","MANAUS","AM","1480125004324","F01 ICFD CV 2,10","1/20/2025","1/23/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/24/2025","31043","81110","GO JAPA FOOD LTDA","LONDRINA","PR","1421024010424","F01 ICFD TV 1,85","12/5/2024","1/9/2025","Garantia","Iluminação","LED QUEIMADO"
"3/24/2025","31044","80017","TORRE E CIA SUPERMERCADOS S A","NOVA IGUACU","RJ","1500924007424","F01 ICFD CV 2,50","10/22/2024","11/21/2024","Garantia","Estrutura","VIDRO CAINDO"
"3/24/2025","31044","80017","TORRE E CIA SUPERMERCADOS S A","NOVA IGUACU","RJ","1500924007924","F01 ICFD CV 2,50","10/22/2024","11/21/2024","Garantia","Estrutura","VIDRO CAINDO"
"3/24/2025","31044","80017","TORRE E CIA SUPERMERCADOS S A","NOVA IGUACU","RJ","1500924008024","F01 ICFD CV 2,50","10/22/2024","11/21/2024","Garantia","Estrutura","VIDRO CAINDO"
"3/24/2025","31044","80017","TORRE E CIA SUPERMERCADOS S A","NOVA IGUACU","RJ","1500924007824","F01 ICFD CV 2,50","10/23/2024","11/21/2024","Garantia","Estrutura","VIDRO CAINDO"
"3/24/2025","31045","61488","DISTRIBUIDORA ATACADISTA DE ALIMENTOS CIRCUITO LTDA","COLOMBO","PR","1491124005924","F01 ICFD CS 2,50","2/6/2025","3/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31047","54781","MAIOLINI SUPERMERCADO GOURMET LTDA","VARGINHA","MG","1420724015125","F01 ICFD TV 1,85","8/21/2024","11/29/2024","Garantia","Refrigeração","ILHA NÃO REFRIGERA"
"3/25/2025","31047","54781","MAIOLINI SUPERMERCADO GOURMET LTDA","VARGINHA","MG","1480724030625","F01 ICFD CV 2,10","8/22/2024","11/29/2024","Garantia","Refrigeração","NÃO RFERIGERA"
"3/25/2025","31049","81112","BARROS COMERCIO LTDA","MACEIO","AL","1490224055225","F01 ICFD CS 2,50","4/4/2024","4/3/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31050","63052","J A GOMES COMERCIO VAREJISTA DE CARNES EIRELI","SALVADOR","BA","1471024031224","F01 ICFD CS 2,10","12/5/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31051","55835","AUTO SERVICO PEIXOTO LTDA","SERRA","ES","1411224002524","F01 ICFD TS 1,85","1/23/2025","3/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31051","55835","AUTO SERVICO PEIXOTO LTDA","SERRA","ES","1411224002424","F01 ICFD TS 1,85","1/24/2025","3/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31053","78991","CASAFRUTI DAS AMERICAS LTDA","RIO DE JANEIRO","RJ","1420724000824","F01 ICFD TV 1,85","8/13/2024","9/9/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31053","78991","CASAFRUTI DAS AMERICAS LTDA","RIO DE JANEIRO","RJ","1500724000724","F01 ICFD CV 2,50","8/9/2024","9/9/2024","Fora Garantia","Estrutura","VIDRO FRONTAL CONDENSANDO"
"3/25/2025","31056","79715","SDB COMERCIO DE ALIMENTOS LTDA","LAGES","SC","1470924035024","F01 ICFD CS 2,10","10/17/2024","10/30/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31056","79715","SDB COMERCIO DE ALIMENTOS LTDA","LAGES","SC","1470924035524","F01 ICFD CS 2,10","10/17/2024","10/30/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31057","79405","CEMA CENTRAL MINEIRA ATACADISTA LTDA","LAVRAS","MG","1410624010724","F01 ICFD TS 1,85","7/4/2024","7/16/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31057","79405","CEMA CENTRAL MINEIRA ATACADISTA LTDA","LAVRAS","MG","1490624021924","F01 ICFD CS 2,50","7/5/2024","7/16/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"3/25/2025","31057","79405","CEMA CENTRAL MINEIRA ATACADISTA LTDA","LAVRAS","MG","1410624010324","F01 ICFD TS 1,85","7/3/2024","7/16/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"3/26/2025","31063","80373","SDB COMERCIO DE ALIMENTOS LTDA","PENHA","SC","1471124039224","F01 ICFD CS 2,10","1/8/2025","2/20/2025","Garantia","Estrutura","VISITA A LOJA"
"3/26/2025","31063","80373","SDB COMERCIO DE ALIMENTOS LTDA","PENHA","SC","1471124037624","F01 ICFD CS 2,10","1/8/2025","2/20/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/26/2025","31064","79628","DANIELE AZEVEDO PINHEIRO","FOZ DO IGUACU","PR","1500824009224","F01 ICFD CV 2,50","10/31/2024","11/14/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/26/2025","31064","79628","DANIELE AZEVEDO PINHEIRO","FOZ DO IGUACU","PR","1500824009324","F01 ICFD CV 2,50","10/31/2024","11/14/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/26/2025","31067","77932","ARMAZEM EXPRESS LTDA","GOIANIA","GO","1410224010724","F01 ICFD TS 1,85","3/5/2024","4/19/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"3/27/2025","31069","53328","EMISE SUPERMERCADO LTDA","NOVA IGUACU","RJ","1420125006024","F01 ICFD TV 1,85","2/17/2025","2/27/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/27/2025","31070","79798","COOPERATIVA DE PRODUÇAO E ABASTECIMENTO DO VALE DO ITAJAI - COOPER","JARAGUA DO SUL","SC","1471124008924","F01 ICFD CS 2,10","12/6/2024","2/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/27/2025","31070","79798","COOPERATIVA DE PRODUÇAO E ABASTECIMENTO DO VALE DO ITAJAI - COOPER","JARAGUA DO SUL","SC","1411124002624","F01 ICFD TS 1,85","12/9/2024","2/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/27/2025","31070","79798","COOPERATIVA DE PRODUÇAO E ABASTECIMENTO DO VALE DO ITAJAI - COOPER","JARAGUA DO SUL","SC","1411124002524","F01 ICFD TS 1,85","12/9/2024","2/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/27/2025","31070","79798","COOPERATIVA DE PRODUÇAO E ABASTECIMENTO DO VALE DO ITAJAI - COOPER","JARAGUA DO SUL","SC","1471124007924","F01 ICFD CS 2,10","12/6/2024","2/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1420824015524","F01 ICFD TV 1,85","10/31/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1480824030724","F01 ICFD CV 2,10","11/5/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1480824030624","F01 ICFD CV 2,10","11/5/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1420824015424","F01 ICFD TV 1,85","10/31/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1420824015824","F01 ICFD TV 1,85","11/6/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1480824030924","F01 ICFD CV 2,10","11/6/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1420824015724","F01 ICFD TV 1,85","11/6/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1420824015624","F01 ICFD TV 1,85","11/7/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1420824015324","F01 ICFD TV 1,85","11/6/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31072","79307","TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA","PETROPOLIS","RJ","1480824030824","F01 ICFD CV 2,10","11/6/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"3/28/2025","31073","80258","SUPERMERCADOS ADONAI LTDA","RIO DE JANEIRO","RJ","1500125011924","F01 ICFD CV 2,50","2/17/2025","3/5/2025","Garantia","Estrutura","REVISÃO"
"3/28/2025","31073","80258","SUPERMERCADOS ADONAI LTDA","RIO DE JANEIRO","RJ","1500125011424","F01 ICFD CV 2,50","2/17/2025","3/5/2025","Garantia","Estrutura","REVISÃO"
"3/28/2025","31073","80258","SUPERMERCADOS ADONAI LTDA","RIO DE JANEIRO","RJ","1500125011824","F01 ICFD CV 2,50","2/17/2025","3/5/2025","Garantia","Estrutura","REVISÃO"
"3/28/2025","31073","80258","SUPERMERCADOS ADONAI LTDA","RIO DE JANEIRO","RJ","1500125012324","F01 ICFD CV 2,50","2/17/2025","3/5/2025","Garantia","Estrutura","REVISÃO"
"3/28/2025","31076","77208","SENDAS DISTRIBUIDORA S/A","CUIABA","MT","1491223015123","F01 ICFD CS 2,50","1/30/2024","1/30/2024","Garantia Estendida","Refrigeração","NÃO REFRIFERA"
"3/28/2025","31077","75365","SUPERMERCADO MAE RAINHA LTDA","ITAPAGE","CE","1470223046223","F01 ICFD CS 2,10","3/24/2023","6/26/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"3/29/2025","31081","78169","MATEUS SUPERMERCADOS S.A","RECIFE","PE","1480224008223","F01 ICFD CV 2,10","4/4/2024","6/13/2024","Garantia Estendida","Iluminação","LED PARCIALMENTE QUEIMADA"
"3/30/2025","31082","80668","CASAS GUANABARA COMESTIVEIS LTDA","RIO DE JANEIRO","RJ","1471224039322","F01 ICFD CS 2,10","2/21/2025","3/24/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/30/2025","31082","80668","CASAS GUANABARA COMESTIVEIS LTDA","RIO DE JANEIRO","RJ","1411224012524","F01 ICFD TS 1,85","2/22/2025","3/24/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/30/2025","31082","80668","CASAS GUANABARA COMESTIVEIS LTDA","RIO DE JANEIRO","RJ","1471224039922","F01 ICFD CS 2,10","2/21/2025","3/24/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/31/2025","31083","76106","SENDAS DISTRIBUIDORA S/A","NITEROI","RJ","1490523009623","F01 ICFD CS 2,50","5/24/2023","5/25/2023","Fora Garantia","Refrigeração","MARCANDO -5,9°C"
"3/31/2025","31083","76106","SENDAS DISTRIBUIDORA S/A","NITEROI","RJ","1450523001723","F01 ICFD CS 1,85","5/26/2023","5/25/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"3/31/2025","31083","76106","SENDAS DISTRIBUIDORA S/A","NITEROI","RJ","1490523011323","F01 ICFD CS 2,50","5/24/2023","5/25/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"3/31/2025","31088","58970","ATACADAO S/A","VILHENA","RO","1410924038022","F01 ICFD TS 1,85","10/23/2024","2/28/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/31/2025","31088","58970","ATACADAO S/A","VILHENA","RO","1470924132422","F01 ICFD CS 2,10","10/23/2024","2/28/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/31/2025","31088","58970","ATACADAO S/A","VILHENA","RO","1470924132322","F01 ICFD CS 2,10","10/23/2024","2/28/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"3/31/2025","31088","58970","ATACADAO S/A","VILHENA","RO","1470924131722","F01 ICFD CS 2,10","10/22/2024","2/28/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"4/1/2025","31090","46470","IRMAOS MUFFATO S.A","SAO JOSE DOS PINHAIS","PR","1420624006125","F01 ICFD TV 1,85","7/29/2024","8/7/2024","Fora Garantia","Refrigeração","VIDRO FRONTAL CONDENSANDO"
"4/1/2025","31090","46470","IRMAOS MUFFATO S.A","SAO JOSE DOS PINHAIS","PR","1500624004625","F01 ICFD CV 2,50","7/24/2024","8/7/2024","Fora Garantia","Refrigeração","VIDRO FRONTAL CONDENSANDO"
"4/1/2025","31090","46470","IRMAOS MUFFATO S.A","SAO JOSE DOS PINHAIS","PR","1500624003325","F01 ICFD CV 2,50","7/24/2024","8/7/2024","Fora Garantia","Estrutura","TROCA DE PERFIL"
"4/1/2025","31090","46470","IRMAOS MUFFATO S.A","SAO JOSE DOS PINHAIS","PR","1500624003225","F01 ICFD CV 2,50","7/24/2024","8/7/2024","Fora Garantia","Estrutura","VIDRO"
"4/1/2025","31093","43068","ARTUR COLZANI","BRUSQUE","SC","1481024003224","F01 ICFD CV 2,10","10/21/2024","11/1/2024","Garantia","Estrutura","PERFIS DANIFICADO"
"4/1/2025","31093","43068","ARTUR COLZANI","BRUSQUE","SC","1481024003524","F01 ICFD CV 2,10","10/22/2024","11/1/2024","Garantia","Estrutura","PERFIS DANIFICADO"
"4/1/2025","31093","43068","ARTUR COLZANI","BRUSQUE","SC","1481024003124","F01 ICFD CV 2,10","10/21/2024","11/1/2024","Garantia","Estrutura","PERFIS DANIFICADO"
"4/1/2025","31093","43068","ARTUR COLZANI","BRUSQUE","SC","1481024002924","F01 ICFD CV 2,10","10/22/2024","11/1/2024","Garantia","Estrutura","PERFIS DANIFICADO"
